matchid,date,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0040,2007-09-19,Rohit Sharma  (India)
Matches/MatchScorecard_T20.asp?MatchCode=1128,2020-03-10,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1124,2020-03-08,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1120,2020-03-06,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1057,2019-11-14,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0925,2019-09-21,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0923,2019-09-20,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0914,2019-09-15,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0913,2019-09-14,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0659,2018-02-06,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0658,2018-02-05,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0627,2017-06-05,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0626,2017-06-03,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0625,2017-06-02,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0600,2017-01-20,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0602,2017-01-20,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0595,2017-01-16,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0592,2017-01-14,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0544,2016-03-12,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0541,2016-03-10,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0490,2016-01-10,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0536,2016-03-08,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0488,2016-01-08,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0565,2016-03-27,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0559,2016-03-23,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0555,2016-03-20,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0520,2016-02-22,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0517,2016-02-20,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0514,2016-02-19,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0485,2015-11-30,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0484,2015-11-29,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0483,2015-11-28,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0472,2015-10-28,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0471,2015-10-26,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0376,2014-03-18,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0372,2014-03-16,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0353,2013-11-30,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0341,2013-11-16,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0340,2013-11-15,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0354,2013-12-08,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0313,2013-03-04,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0310,2013-03-03,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0271,2012-09-21,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0268,2012-09-19,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0242,2012-03-24,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0236,2012-03-18,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0235,2012-03-14,Gulbadin Naib  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-02-12,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=1084,2020-02-14,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0770,2019-03-10,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0769,2019-03-08,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0768,2019-03-05,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0721,2018-10-27,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0146,2010-02-20,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0145,2010-02-19,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0127,2009-11-15,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0126,2009-11-13,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0120,2009-08-30,Joe Denly  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0673,2018-03-10,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0672,2018-03-08,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0684,2018-06-07,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0677,2018-03-18,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0676,2018-03-16,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0675,2018-03-14,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0644,2017-10-29,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0641,2017-10-26,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0621,2017-04-06,Mehidy Hasan  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0628,2017-06-21,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0609,2017-02-17,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0605,2017-01-25,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0604,2017-01-22,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0603,2017-01-20,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0422,2015-01-09,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0438,2015-07-07,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0437,2015-07-05,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0424,2015-01-14,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0369,2014-03-12,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0415,2014-11-09,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0414,2014-11-07,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0413,2014-11-05,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0397,2014-03-29,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0371,2014-03-14,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0348,2013-11-22,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0345,2013-11-20,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0339,2013-11-15,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0338,2013-11-13,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0329,2013-08-06,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0328,2013-08-04,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0327,2013-08-02,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0265,2012-09-12,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0284,2012-09-30,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0244,2012-03-30,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0225,2012-02-22,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0224,2012-02-19,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0214,2011-10-16,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0198,2011-01-09,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0191,2010-10-10,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0190,2010-10-08,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0104,2009-06-11,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0100,2009-06-09,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0095,2009-06-07,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0115,2009-06-18,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0114,2009-06-16,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0107,2009-06-13,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0088,2009-03-27,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0082,2009-01-13,Wayne Parnell  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=1060,2019-11-17,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=1059,2019-11-16,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0877,2019-08-06,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0874,2019-08-04,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0872,2019-08-03,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0735,2018-12-22,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0734,2018-12-20,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0733,2018-12-17,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0728,2018-11-11,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0707,2018-07-31,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0727,2018-11-06,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0682,2018-05-31,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0710,2018-08-05,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0725,2018-11-04,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0709,2018-08-04,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-04-03,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01,Keemo Paul  (West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0947,2019-10-09,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0946,2019-10-07,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0941,2019-10-05,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0791,2019-05-05,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0685,2018-06-12,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0723,2018-10-31,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0722,2018-10-28,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0720,2018-10-26,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0719,2018-10-24,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0705,2018-07-08,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0687,2018-06-13,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0702,2018-07-05,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0726,2018-11-04,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0700,2018-07-04,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0701,2018-04-03,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0724,2018-11-02,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0697,2018-07-02,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0679,2018-04-02,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0656,2018-01-28,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0655,2018-01-25,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0654,2018-01-22,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0696,2018-07-01,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0678,2018-04-01,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0634,2017-09-12,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0643,2017-10-29,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0642,2017-10-27,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0640,2017-10-26,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0636,2017-09-15,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0635,2017-09-13,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0617,2017-03-30,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0616,2017-03-26,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0619,2017-04-02,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0618,2017-04-01,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0584,2016-09-27,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0583,2016-09-24,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0582,2016-09-23,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0580,2016-09-07,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0531,2016-03-04,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0561,2016-03-25,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0558,2016-03-22,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0554,2016-03-19,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0549,2016-03-16,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0527,2016-02-29,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0525,2016-02-27,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0529,2016-03-02,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0496,2016-01-22,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0492,2016-01-17,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0491,2016-01-15,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0482,2015-11-27,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0481,2015-11-26,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0426,2015-05-22,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0425,2015-04-24,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0421,2014-12-05,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0420,2014-12-04,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0331,2013-08-24,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0330,2013-08-23,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0146,2010-02-20,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0145,2010-02-19,Sarfaraz Ahmed  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=1082,2020-02-12,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=1089,2020-02-21,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=1087,2020-02-16,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0776,2019-03-22,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0773,2019-03-19,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0539,2016-03-09,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0533,2016-03-06,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0567,2016-03-28,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0553,2016-03-18,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0405,2014-04-04,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0397,2014-03-29,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0392,2014-03-27,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0389,2014-03-24,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0385,2014-03-22,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0348,2013-11-22,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0345,2013-11-20,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0339,2013-11-15,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0338,2013-11-13,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0296,2012-12-21,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0263,2012-09-10,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0284,2012-09-30,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0280,2012-09-28,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0272,2012-09-22,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0269,2012-09-20,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0261,2012-09-08,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0289,2012-10-02,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0172,2010-05-10,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0169,2010-05-08,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0165,2010-05-06,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0180,2010-05-20,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0179,2010-05-19,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0163,2010-05-05,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0156,2010-05-02,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0127,2009-11-15,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0126,2009-11-13,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0104,2009-06-11,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0081,2009-01-11,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0100,2009-06-09,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0095,2009-06-07,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0115,2009-06-18,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0114,2009-06-16,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0107,2009-06-13,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0088,2009-03-27,Dale Steyn  (South Africa  ACA Africa XI)
Matches/MatchScorecard_T20.asp?MatchCode=0082,2009-01-13,Dale Steyn  (South Africa  ACA Africa XI)
